sex,year,Country,country_n,vr_deaths,est_deaths,population,reg_cdr,u5mr,lnu5mr,u5mr_se_l,u5mr_se_u,u5compl,pct65,Obs_compl,logitcompl,Pred_compl_m_1,Pred_compl_m_2
2,1988,Australia,9,54408,54823.6,8264008,6.58373,0.008805,-4.732439,0.0086724,0.0089375,0.999677,0.1244,0.992419,4.874564,0.9883518,0.9884177
2,1990,Australia,9,54815,55544.2,8532394,6.42434,0.008201,-4.803521,0.0080715,0.0083302,0.999628,0.127,0.986871,4.319716,0.987625,0.9874515
2,1991,Australia,9,54804.9,55843.8,8650623,6.33537,0.007474,-4.896262,0.007358,0.0075909,0.999601,0.1287,0.981396,3.965623,0.98794,0.9878625
2,1993,Australia,9,56163,57349.5,8848050,6.3475,0.0067,-5.005624,0.006597,0.0068034,0.999541,0.1319,0.97931,3.857214,0.9885044,0.9885505
2,1995,Australia,9,58948,59212.5,9041909,6.51942,0.006205,-5.082406,0.0061069,0.0063031,0.999474,0.1343,0.995533,5.406586,0.989538,0.9897974
2,1998,Australia,9,60225,60819.6,9351476,6.44016,0.005782,-5.152983,0.0056992,0.0058651,0.999361,0.1369,0.990223,4.61789,0.989114,0.9891958
2,1999,Australia,9,60893,61340.1,9454275,6.44079,0.005832,-5.14446,0.0057449,0.0059183,0.999321,0.1374,0.99271,4.913992,0.9887438,0.9886866
2,2000,Australia,9,61630.8,61866.9,9565514,6.44302,0.005649,-5.176234,0.0055545,0.005744,0.999278,0.138,0.996184,5.564649,0.9889038,0.9888673
2,2001,Australia,9,61842,62622.9,9681843,6.38742,0.00551,-5.201121,0.0054232,0.0055976,0.999234,0.1387,0.98753,4.371895,0.9886512,0.9885206
2,2003,Australia,9,63844,63970.7,9905497,6.44531,0.00528,-5.243782,0.0052009,0.0053596,0.999142,0.1401,0.998019,6.222311,0.9888974,0.9887785
2,2004,Australia,9,64043,64381.8,10018459,6.3925,0.005213,-5.256626,0.0051424,0.0052833,0.999094,0.1409,0.994737,5.241862,0.9884782,0.9882079
2,2005,Australia,9,63782.1,65103.9,10140899,6.28959,0.005207,-5.257842,0.0051267,0.0052863,0.999045,0.1418,0.979697,3.87645,0.9876112,0.9870343
2,2006,Australia,9,65560.9,66481.5,10283837,6.37514,0.005044,-5.289622,0.0049603,0.005127,0.998993,0.1426,0.986153,4.26573,0.988179,0.9877548
2,2007,Australia,9,67250.1,68016.5,10456152,6.43163,0.004785,-5.342319,0.0046998,0.0048697,0.998941,0.1433,0.988732,4.474422,0.9888586,0.9886246
2,2009,Australia,9,68323.2,69568.5,10853256,6.29518,0.004577,-5.386745,0.0044879,0.0046658,0.998832,0.1451,0.982099,4.004862,0.9880705,0.9875411
2,2010,Australia,9,69988,70843.7,11038177,6.34054,0.004376,-5.431675,0.0042993,0.0044522,0.998775,0.1469,0.987921,4.404169,0.9883865,0.9879378
2,2011,Australia,9,71510.7,72418.7,11214779,6.37647,0.004095,-5.497917,0.004023,0.0041676,0.998716,0.1492,0.987462,4.366344,0.9888233,0.9885008
2,2012,Australia,9,72302,73869.8,11398599,6.34306,0.003852,-5.559083,0.0037801,0.0039245,0.998657,0.1509,0.978776,3.831186,0.9889646,0.9886763
2,2013,Australia,9,71870.3,74458.7,11578016,6.20748,0.00382,-5.567446,0.0037502,0.0038903,0.998595,0.1526,0.965237,3.323824,0.9878788,0.9872137
2,2014,Australia,9,75238,76490.3,11753825,6.40115,0.003664,-5.609135,0.0035811,0.0037474,0.998532,0.1543,0.983628,4.095696,0.9889252,0.9885707
2,1972,Austria,10,48306,48936.3,3972010,12.1616,0.025057,-3.686586,0.0246146,0.0255003,0.999656,0.1697,0.987119,4.339048,0.9847084,0.9832049
2,1973,Austria,10,47149,48441.5,3988715,11.8206,0.023465,-3.752243,0.0230261,0.0239041,0.999628,0.1719,0.973318,3.596719,0.9839069,0.9821142
2,1974,Austria,10,47983,48610.2,3996851,12.0052,0.023075,-3.769,0.0226938,0.0234564,0.999599,0.1746,0.987098,4.337395,0.983916,0.9820541
2,1977,Austria,10,47880,48390.7,3988837,12.0035,0.016728,-4.090657,0.0163735,0.017083,0.99951,0.182,0.989445,4.540587,0.986847,0.9861271
2,1979,Austria,10,47599,48440.1,3980615,11.9577,0.014896,-4.206692,0.0145467,0.0152444,0.999449,0.1861,0.982636,4.035845,0.9871682,0.9865309
2,1980,Austria,10,48301,48652.8,3980436,12.1346,0.014554,-4.229887,0.0142032,0.0149049,0.999417,0.1863,0.99277,4.922254,0.9877723,0.9872823
2,1981,Austria,10,48456,48604.5,3986212,12.1559,0.013365,-4.315082,0.0130553,0.0136756,0.999385,0.1837,0.996946,5.7881,0.9893045,0.9892676
2,1982,Austria,10,47853,48298,3984596,12.0095,0.012926,-4.348535,0.0126245,0.013227,0.999352,0.1801,0.990786,4.677757,0.989876,0.9899818
2,1984,Austria,10,46474,47396.2,3969897,11.7066,0.011831,-4.437057,0.0115543,0.0121071,0.999288,0.1749,0.980542,3.919866,0.990793,0.9911119
2,1987,Austria,10,45704,46051,3961172,11.538,0.00978,-4.62738,0.0095518,0.0100089,0.999187,0.1817,0.992466,4.880715,0.9909896,0.9913405
2,1988,Austria,10,44770,45513.4,3962473,11.2985,0.00875,-4.738672,0.0085634,0.0089372,0.999151,0.1846,0.983667,4.098097,0.9910437,0.9914297
2,1989,Austria,10,44661,45149.6,3974141,11.2379,0.008714,-4.742851,0.0084978,0.0089297,0.999115,0.1869,0.989178,4.515316,0.9904593,0.9906883
2,1990,Austria,10,44566,44861,3995983,11.1527,0.008395,-4.780061,0.0081698,0.0086211,0.999077,0.1883,0.993423,5.01764,0.9903052,0.9904851
2,1994,Austria,10,43438,43682.1,4102491,10.5882,0.006632,-5.015876,0.0064637,0.0067999,0.998921,0.187,0.994412,5.181445,0.991138,0.9915094
2,1997,Austria,10,42411,42929,4115695,10.3047,0.00526,-5.247613,0.0050867,0.0054334,0.998797,0.1874,0.987934,4.405209,0.9922888,0.9928911
2,1998,Austria,10,41957,42481.7,4118721,10.1869,0.005155,-5.267776,0.0049887,0.0053214,0.998754,0.1874,0.987649,4.381592,0.9920981,0.9926542
2,2000,Austria,10,41569,41673.3,4130917,10.0629,0.005007,-5.296971,0.0048466,0.0051668,0.998667,0.1862,0.997496,5.987529,0.9920141,0.9925203
2,2001,Austria,10,40266,41197.4,4142703,9.71974,0.00482,-5.334934,0.0046609,0.0049795,0.998622,0.1857,0.977392,3.766574,0.9914833,0.9918863
2,2002,Austria,10,40961,41066.3,4158625,9.84965,0.004555,-5.391557,0.0043878,0.004722,0.998577,0.1848,0.997437,5.964034,0.9923444,0.9929
2,2004,Austria,10,39674,40290.6,4198769,9.44896,0.004478,-5.408615,0.0043535,0.0046022,0.998485,0.1857,0.984696,4.164197,0.99111,0.9913862
2,2005,Austria,10,40198,40375.8,4223255,9.51825,0.004311,-5.446625,0.0041848,0.0044369,0.998438,0.1898,0.995595,5.420691,0.9909419,0.991159
2,2006,Austria,10,39537,40266.9,4241266,9.32198,0.004034,-5.512877,0.0039006,0.0041684,0.99839,0.1938,0.981873,3.992078,0.9902877,0.9903445
2,2007,Austria,10,39647,40096.1,4254481,9.31888,0.003899,-5.547155,0.0037607,0.0040364,0.998342,0.1966,0.9888,4.480556,0.9900493,0.9900234
2,2008,Austria,10,39872,40160,4267461,9.34326,0.003948,-5.534664,0.0038026,0.0040925,0.998293,0.1985,0.992828,4.930433,0.9895105,0.9892912
2,2011,Austria,10,39940,40894,4299982,9.28841,0.003738,-5.589262,0.0036252,0.0038504,0.998143,0.2014,0.976671,3.734473,0.9889968,0.9885374
2,2014,Austria,10,40827,41478,4365142,9.35296,0.003213,-5.740407,0.0030665,0.0033604,0.997988,0.2067,0.984304,4.13856,0.9896486,0.9893457
2,1981,Azerbaijan,11,20399,25117.1,3211273,6.35231,0.087193,-2.439633,0.0779065,0.0964792,0.685181,0.0685,0.812155,1.464076,0.8765847,0.8353961
2,1982,Azerbaijan,11,20449,25360.7,3264538,6.26398,0.086671,-2.445636,0.0775162,0.0958258,0.667166,0.0676,0.806326,1.426311,0.8694164,0.829739
2,1983,Azerbaijan,11,20617,25592,3317558,6.21451,0.085251,-2.462157,0.0770769,0.0934248,0.649586,0.066,0.805603,1.42169,0.8666481,0.8311496
2,1984,Azerbaijan,11,21587,26441.8,3369931,6.40577,0.083332,-2.484928,0.0760573,0.0906058,0.63243,0.0645,0.816397,1.492123,0.8767614,0.8516535
2,1985,Azerbaijan,11,21891,26561.4,3419993,6.40089,0.081251,-2.510216,0.0742652,0.0882362,0.615687,0.0633,0.824165,1.544828,0.8769751,0.8567985
2,1986,Azerbaijan,11,22203,26820.2,3464412,6.40888,0.079233,-2.535357,0.0718164,0.0866505,0.599348,0.0608,0.827846,1.570438,0.8801311,0.8657934
2,1987,Azerbaijan,11,22187,26871.7,3511368,6.31862,0.077373,-2.559112,0.0698712,0.0848757,0.583403,0.0592,0.825664,1.555203,0.8770843,0.8658919
2,1988,Azerbaijan,11,22792,26730.2,3557681,6.40642,0.075094,-2.589017,0.067977,0.0822106,0.567843,0.0574,0.85267,1.755697,0.8835059,0.8784904
2,1989,Azerbaijan,11,20794,25649.6,3609148,5.76147,0.072928,-2.618283,0.0658775,0.0799785,0.552659,0.0566,0.810695,1.454534,0.8501799,0.8385482
2,1990,Azerbaijan,11,19819,25132.8,3667374,5.40414,0.071638,-2.636128,0.0651761,0.0781001,0.537839,0.0571,0.78857,1.316329,0.8227156,0.8064394
2,1991,Azerbaijan,11,20460,24741,3715427,5.50677,0.071067,-2.64413,0.0646905,0.0774439,0.523372,0.0561,0.826968,1.564287,0.827717,0.8180586
2,1992,Azerbaijan,11,22659,25635,3766675,6.01565,0.072648,-2.622123,0.0660148,0.0792821,0.509246,0.0551,0.883908,2.029966,0.8529485,0.8546039
2,1995,Azerbaijan,11,23419,25745.1,3929461,5.95985,0.069546,-2.665771,0.0630358,0.0760555,0.468764,0.0572,0.909647,2.309338,0.8353092,0.8445042
2,1996,Azerbaijan,11,22222,25746.4,3972449,5.59403,0.068098,-2.686812,0.0616142,0.0745812,0.455828,0.0586,0.863111,1.841373,0.8044883,0.8110921
2,1997,Azerbaijan,11,21657,25782.9,4011707,5.39845,0.066652,-2.708263,0.0603515,0.0729534,0.44311,0.06,0.839975,1.658043,0.7828304,0.7889253
2,1998,Azerbaijan,11,21620,26072.7,4048894,5.33973,0.065086,-2.732045,0.0590906,0.0710815,0.430489,0.0615,0.829219,1.580102,0.7715948,0.779856
2,1999,Azerbaijan,11,21975,26183.7,4086798,5.37707,0.061974,-2.781037,0.0562,0.0677484,0.418487,0.0633,0.839262,1.65275,0.7726502,0.7858928
2,2000,Azerbaijan,11,22184,26286.8,4127133,5.37516,0.057253,-2.860276,0.0514683,0.0630376,0.407012,0.0655,0.843921,1.687693,0.7757056,0.7941989
2,2001,Azerbaijan,11,21559,26133.8,4173224,5.16603,0.052597,-2.945106,0.047126,0.058067,0.396,0.0675,0.824947,1.550231,0.7627456,0.7833558
2,2002,Azerbaijan,11,22121,26395.3,4217138,5.2455,0.049904,-2.997653,0.0447976,0.0550105,0.385404,0.0695,0.838065,1.643902,0.7683264,0.7940083
2,2003,Azerbaijan,11,23619,27901.6,4263304,5.54007,0.048742,-3.021211,0.043689,0.0537952,0.375188,0.0716,0.846509,1.707481,0.7853903,0.8169735
2,2004,Azerbaijan,11,23529,28601.3,4311765,5.45693,0.048189,-3.032619,0.0431201,0.0532584,0.365325,0.0729,0.822655,1.53444,0.7712099,0.8042689
2,2007,Azerbaijan,11,23922,29826.4,4479356,5.3405,0.041633,-3.178859,0.0366846,0.0465816,0.337666,0.0719,0.802041,1.399102,0.7773299,0.8207634
2,2008,Azerbaijan,11,24668,31296.3,4541756,5.43138,0.038994,-3.244348,0.0339754,0.0440126,0.329041,0.0705,0.788209,1.314161,0.79654,0.8438458
2,2009,Azerbaijan,11,24804,31696.8,4603333,5.38827,0.03688,-3.300092,0.03159,0.0421696,0.320695,0.0687,0.782541,1.280535,0.8036963,0.8536313
2,2010,Azerbaijan,11,25332,31845.7,4663639,5.43181,0.035054,-3.350853,0.0298359,0.040273,0.312618,0.067,0.795459,1.358154,0.8160741,0.8680422
2,1970,Belgium,12,55782,56083,4907968,11.3656,0.021269,-3.850527,0.0210867,0.0214504,0.99923,0.1545,0.994632,5.221952,0.9866778,0.9866733
2,1972,Belgium,12,54953,55786.3,4943417,11.1164,0.019546,-3.934963,0.0193649,0.0197279,0.999183,0.1581,0.985062,4.188792,0.9859139,0.9856728
2,1973,Belgium,12,55647,55776.5,4955651,11.229,0.018458,-3.99228,0.0182836,0.0186315,0.99916,0.1602,0.997677,6.062737,0.9865395,0.9864495
2,1974,Belgium,12,55065,55708.6,4964836,11.091,0.017587,-4.040591,0.0174282,0.0177459,0.999136,0.162,0.988447,4.449201,0.9861911,0.9859959
2,1977,Belgium,12,53451,54691.8,4985961,10.7203,0.014653,-4.223105,0.0145202,0.0147859,0.999065,0.1666,0.977312,3.76299,0.9861073,0.9858825
2,1979,Belgium,12,53203.8,54439.6,5007605,10.6246,0.013241,-4.324414,0.0131091,0.0133735,0.999016,0.1697,0.977299,3.762388,0.9862216,0.9860001
2,1980,Belgium,12,54291,54774.1,5019601,10.8158,0.012696,-4.366474,0.0125604,0.0128315,0.998991,0.1702,0.99118,4.721827,0.9872531,0.9872786
2,1981,Belgium,12,54057,54944.8,5029307,10.7484,0.012142,-4.411097,0.0120102,0.0122735,0.998966,0.169,0.983842,4.109036,0.9877594,0.987903
2,1982,Belgium,12,54286.9,55512.4,5036591,10.7785,0.011505,-4.464936,0.011386,0.0116249,0.998941,0.1667,0.977924,3.790962,0.9888662,0.989259
2,1984,Belgium,12,53764,54881.8,5044237,10.6585,0.010546,-4.551971,0.0104176,0.0106752,0.998885,0.1627,0.979633,3.873276,0.9900302,0.9906418
2,1987,Belgium,12,51639,52667.9,5058630,10.2081,0.009455,-4.661208,0.0093547,0.0095554,0.998809,0.169,0.980465,3.915807,0.9883943,0.9886184
2,1988,Belgium,12,51178,52203.3,5067630,10.099,0.009134,-4.695781,0.0090446,0.0092229,0.998784,0.1717,0.98036,3.910366,0.9877698,0.9878196
2,1990,Belgium,12,51290.3,52026.7,5088525,10.0796,0.008518,-4.765576,0.0084355,0.0086004,0.998737,0.1765,0.985846,4.243519,0.9873313,0.9872132
2,1991,Belgium,12,51541.8,52059,5105474,10.0954,0.008312,-4.790065,0.0082206,0.0084032,0.998713,0.1786,0.990065,4.601662,0.9870924,0.9868737
2,1992,Belgium,12,51430,51953.8,5126084,10.033,0.007925,-4.837677,0.0078288,0.0080221,0.998691,0.1805,0.989919,4.586941,0.9869708,0.9867021
2,1994,Belgium,12,51383,52055.1,5159552,9.95881,0.007135,-4.942776,0.0070387,0.0072309,0.998646,0.184,0.987089,4.336641,0.9871179,0.9868639
2,1995,Belgium,12,51834.5,52357.8,5172794,10.0206,0.006535,-5.030606,0.0064505,0.0066192,0.998624,0.1863,0.990005,4.595675,0.9879459,0.9879218
2,1996,Belgium,12,51856,52528.4,5185133,10.0009,0.006021,-5.112479,0.0059407,0.0061016,0.998602,0.1886,0.987199,4.345354,0.9883547,0.9884385
2,1997,Belgium,12,51912,52402,5199108,9.98479,0.005748,-5.158952,0.0056712,0.0058243,0.998581,0.1907,0.990649,4.662856,0.9883434,0.9884074
2,1998,Belgium,12,52492.5,52621.7,5211881,10.0717,0.005482,-5.206199,0.0054107,0.0055543,0.998559,0.1924,0.997545,6.007099,0.9887692,0.9889195
2,1999,Belgium,12,52499,52772.2,5225081,10.0475,0.0052,-5.259142,0.0051355,0.005264,0.998538,0.1936,0.994822,5.258196,0.9889856,0.9891773
2,2000,Belgium,12,52570,52943,5238195,10.0359,0.005042,-5.289884,0.0049794,0.0051053,0.998516,0.1945,0.992955,4.948337,0.989004,0.9891778
2,2001,Belgium,12,51799,53127.8,5255767,9.85565,0.004868,-5.325056,0.0048015,0.0049346,0.998496,0.1953,0.974988,3.663088,0.9885485,0.988596
2,2002,Belgium,12,53083,53236.9,5277742,10.0579,0.004683,-5.36386,0.0046121,0.0047535,0.998475,0.1958,0.997109,5.843421,0.9894525,0.9896945
2,2004,Belgium,12,50864.2,51830.9,5322817,9.55588,0.004344,-5.438858,0.0042705,0.0044184,0.998435,0.197,0.981349,3.963008,0.9881529,0.9880486
2,2006,Belgium,12,50527,51770.8,5385353,9.3823,0.004201,-5.472464,0.0041325,0.0042693,0.998396,0.1961,0.975975,3.704326,0.987813,0.9875581
2,2007,Belgium,12,51265,52250.3,5422819,9.45357,0.004135,-5.48838,0.0040677,0.0042014,0.998377,0.1949,0.981143,3.951837,0.988372,0.9882411
2,2008,Belgium,12,52324.3,52793.1,5462260,9.57924,0.004006,-5.519843,0.0039375,0.0040755,0.998359,0.1944,0.99112,4.714991,0.9891655,0.9892193
2,2009,Belgium,12,52460,53192.1,5502995,9.53299,0.003928,-5.539558,0.0038579,0.0039986,0.99834,0.1946,0.986238,4.271952,0.9890757,0.9890807
2,2010,Belgium,12,53062.5,53637.6,5549211,9.56217,0.00389,-5.549443,0.0038187,0.0039605,0.998323,0.1948,0.989278,4.524674,0.9890987,0.9890758
2,2011,Belgium,12,52834,54418,5611719,9.41494,0.003818,-5.567983,0.0037453,0.003891,0.998305,0.1953,0.970891,3.507173,0.9885622,0.9883686
2,2014,Belgium,12,53176,54827,5700521,9.32827,0.003607,-5.624847,0.0035115,0.0037028,0.998255,0.2009,0.969887,3.472215,0.9873527,0.9866892
2,1970,Bulgaria,13,36045,37067.1,4245528,8.49011,0.028566,-3.555551,0.0281184,0.0290128,0.999885,0.1047,0.972426,3.562925,0.9867399,0.9870045
2,1973,Bulgaria,13,37753,38899.1,4315418,8.7484,0.0269,-3.615621,0.026501,0.0272994,0.999863,0.1133,0.970537,3.4947,0.9863384,0.9863786
2,1974,Bulgaria,13,39571,39877.8,4346751,9.10358,0.026411,-3.633983,0.0259953,0.0268263,0.999854,0.1158,0.992307,4.859699,0.9874319,0.9876906
2,1976,Bulgaria,13,40609,41289.6,4391007,9.24822,0.024734,-3.699578,0.0243221,0.0251459,0.999835,0.1205,0.983516,4.088713,0.9876235,0.9878674
2,1978,Bulgaria,13,42679,42841.6,4420587,9.6546,0.022916,-3.7759,0.0225582,0.0232747,0.999814,0.1245,0.996204,5.569962,0.9890281,0.9895234
2,1979,Bulgaria,13,42949,43270.3,4426550,9.70259,0.021264,-3.850759,0.0208713,0.0216558,0.999803,0.1261,0.992574,4.895278,0.9896603,0.9902765
2,1981,Bulgaria,13,43306.9,44373,4461161,9.70754,0.020278,-3.898223,0.0199381,0.0206177,0.999779,0.1285,0.975974,3.704305,0.9895165,0.9900556
2,1984,Bulgaria,13,45225.2,45980.9,4502529,10.0444,0.017805,-4.028288,0.0174553,0.0181542,0.999742,0.1224,0.983564,4.091717,0.992359,0.9932984
2,1986,Bulgaria,13,46513.5,47453,4524880,10.2795,0.015815,-4.146827,0.015473,0.016156,0.999713,0.1283,0.980203,3.902234,0.9929115,0.9938853
2,1992,Bulgaria,13,48239,49118.6,4358145,11.0687,0.017283,-4.058052,0.0169286,0.0176367,0.999605,0.1551,0.982093,4.00451,0.9890245,0.9890319
2,1993,Bulgaria,13,48495,48663.8,4315116,11.2384,0.016741,-4.0899,0.0163711,0.0171108,0.999584,0.1598,0.99653,5.660227,0.9888594,0.9887846
2,1994,Bulgaria,13,49535,49935.7,4291197,11.5434,0.017739,-4.031978,0.0173419,0.0181365,0.999562,0.1639,0.991976,4.817287,0.9879436,0.9875049
2,1995,Bulgaria,13,51226,51806.8,4264569,12.012,0.016056,-4.13167,0.0156799,0.0164322,0.999539,0.1679,0.988789,4.479561,0.9895163,0.9895036
2,1996,Bulgaria,13,53216,53316.3,4233943,12.5689,0.017556,-4.042385,0.0171716,0.0179395,0.999516,0.1714,0.998119,6.273877,0.9888337,0.9885009
2,1999,Bulgaria,13,51775,52720.6,4137036,12.515,0.015803,-4.147578,0.0153688,0.0162365,0.999442,0.1824,0.982065,4.002898,0.9873922,0.9865116
2,2001,Bulgaria,13,52205,52692.4,4075300,12.8101,0.014589,-4.227469,0.0141781,0.0150005,0.999388,0.1886,0.99075,4.673866,0.9875794,0.9866853
2,2004,Bulgaria,13,50832,51855,3978056,12.7781,0.012678,-4.367904,0.0123474,0.0130081,0.999303,0.1954,0.980271,3.905763,0.9875511,0.9865893
2,2006,Bulgaria,13,52933,53326.9,3917742,13.5111,0.010616,-4.545433,0.0103294,0.0109018,0.999243,0.1994,0.992614,4.900735,0.9901566,0.9899837
2,2008,Bulgaria,13,52219,52416.1,3859526,13.5299,0.009576,-4.64854,0.0092827,0.0098684,0.999179,0.204,0.99624,5.579702,0.9903021,0.9901432
2,2009,Bulgaria,13,51219,51867.8,3832151,13.3656,0.009928,-4.612377,0.0096219,0.0102344,0.999147,0.2067,0.987491,4.368725,0.9889553,0.988337
2,2013,Bulgaria,13,49518,50241.5,3749915,13.2051,0.007682,-4.86888,0.0074029,0.007961,0.999009,0.2194,0.9856,4.226026,0.9889058,0.988247
2,1982,Bahrain,14,418,536.527,161195,2.59314,0.02302,-3.771378,0.0220523,0.0239883,0.983544,0.0255,0.779085,1.260341,0.7671392,0.7443621
2,1984,Bahrain,14,481,626.799,173671,2.7696,0.021587,-3.835684,0.0206828,0.0224903,0.982561,0.0275,0.767391,1.193637,0.7869235,0.7705936
2,1985,Bahrain,14,384,644.848,180062,2.1326,0.020605,-3.882228,0.0198071,0.0214026,0.982087,0.028,0.595489,0.3867056,0.7223887,0.6829605
2,1986,Bahrain,14,588,698.786,186223,3.15751,0.020168,-3.903654,0.0193955,0.0209407,0.981626,0.027,0.84146,1.66913,0.8304425,0.8274381
2,1987,Bahrain,14,649,732.483,192469,3.37197,0.020845,-3.870645,0.0200689,0.0216209,0.981181,0.0261,0.886027,2.050784,0.8418634,0.8415099
2,1988,Bahrain,14,633,756.134,198724,3.18532,0.021208,-3.853396,0.0204319,0.0219833,0.980755,0.025,0.837153,1.637194,0.8249619,0.8193784
2,1989,Bahrain,14,648,780.883,204998,3.161,0.021027,-3.861969,0.0202687,0.0217844,0.98035,0.0242,0.829829,1.584419,0.8243227,0.8182438
2,1990,Bahrain,14,652,815.389,211133,3.0881,0.021055,-3.860594,0.0202657,0.0218453,0.979968,0.0238,0.799618,1.383908,0.8166354,0.8078074
2,1991,Bahrain,14,762,865.536,216587,3.51821,0.021439,-3.842521,0.0207051,0.0221738,0.979611,0.0246,0.880379,1.996024,0.8438952,0.8426233
2,1992,Bahrain,14,729,890.993,222313,3.27916,0.021691,-3.83086,0.0209752,0.0224067,0.979281,0.0252,0.818188,1.504121,0.8194412,0.8104857
2,1993,Bahrain,14,726,913.016,228609,3.17573,0.020969,-3.864702,0.020198,0.0217404,0.978979,0.0259,0.795166,1.356354,0.8127044,0.8013883
2,1994,Bahrain,14,671,926.281,235248,2.85231,0.019246,-3.950468,0.018284,0.0202073,0.978702,0.0262,0.724402,0.9664047,0.7958848,0.7790834
2,1995,Bahrain,14,763,955.641,241875,3.15452,0.017134,-4.066712,0.0163732,0.0178941,0.978442,0.0266,0.798417,1.376432,0.8389698,0.836104
2,1996,Bahrain,14,713,939.535,248176,2.87296,0.013642,-4.294573,0.0130056,0.0142792,0.978181,0.0275,0.758886,1.146584,0.8487108,0.8493912
2,1997,Bahrain,14,705,934.316,256055,2.75332,0.0117,-4.448205,0.0111111,0.012288,0.978197,0.0282,0.754563,1.123097,0.8591522,0.8628043
2,1998,Bahrain,14,809,945.128,264776,3.05541,0.011102,-4.500657,0.0105609,0.0116425,0.978127,0.0283,0.855968,1.7822,0.8837885,0.892556
2,1999,Bahrain,14,784,955.534,273801,2.86339,0.011117,-4.499296,0.0105892,0.0116445,0.978005,0.028,0.820484,1.519627,0.8705616,0.8763437
2,2000,Bahrain,14,826,971.029,282881,2.91996,0.011725,-4.446042,0.0111705,0.0122793,0.977859,0.0277,0.850644,1.739661,0.8660288,0.8702019
2,2001,Bahrain,14,770.458,973.313,292901,2.63044,0.012502,-4.381834,0.0119523,0.0130525,0.977711,0.0279,0.791583,1.334496,0.8325923,0.827036
2,2002,Bahrain,14,796,981.551,300993,2.64458,0.012157,-4.409863,0.0116337,0.0126799,0.977575,0.0284,0.810961,1.456268,0.8350797,0.8299884
2,2003,Bahrain,14,867,1008.68,309088,2.80503,0.012262,-4.401222,0.0117107,0.012814,0.977458,0.0291,0.859541,1.811481,0.8427615,0.8394392
2,2004,Bahrain,14,918,1028.89,319903,2.86962,0.012538,-4.379011,0.0119747,0.0131008,0.977366,0.0297,0.892224,2.113658,0.840982,0.8365752
2,2005,Bahrain,14,890,1037.35,335502,2.65274,0.012231,-4.403781,0.011633,0.012829,0.977301,0.03,0.857954,1.798398,0.8245165,0.8146889
2,2006,Bahrain,14,938,1060.11,359134,2.61184,0.011762,-4.442903,0.0111998,0.0123237,0.977265,0.0293,0.884818,2.038864,0.827297,0.8181055
2,2007,Bahrain,14,847,1049.88,386991,2.18868,0.010722,-4.535427,0.0102221,0.0112225,0.977255,0.0287,0.806759,1.42909,0.8048749,0.7882401
2,2008,Bahrain,14,921,1082.49,416772,2.20984,0.009726,-4.632913,0.0092899,0.0101629,0.97727,0.0284,0.850818,1.741031,0.8229281,0.8124577
2,2009,Bahrain,14,936,1127.04,444848,2.10409,0.00872,-4.742087,0.0083201,0.0091207,0.977307,0.0281,0.830493,1.589127,0.8304992,0.8225861
2,2010,Bahrain,14,981,1188.16,468795,2.0926,0.007837,-4.848961,0.0074357,0.0082374,0.977362,0.0281,0.825643,1.555061,0.8447841,0.841306
2,2011,Bahrain,14,1005.56,1241.59,485804,2.06989,0.007482,-4.895206,0.0070958,0.007869,0.97743,0.0284,0.809893,1.449314,0.8473607,0.8443977
2,2012,Bahrain,14,1063.27,1285.51,497765,2.13609,0.007501,-4.892749,0.0070521,0.0079494,0.977509,0.0289,0.827125,1.565387,0.8494232,0.8465667
2,2013,Bahrain,14,1020,1290.11,505962,2.01596,0.007218,-4.931156,0.0066472,0.0077891,0.977509,0.0293,0.790632,1.328739,0.8428245,0.8377723
2,1993,The Bahamas,15,629,673.819,136942,4.59319,0.017721,-4.032997,0.0131748,0.0222675,0.993957,0.0516,0.933486,2.64151,0.8968214,0.8915951
2,1994,The Bahamas,15,677,697.776,139261,4.86137,0.01767,-4.035905,0.0131676,0.0221717,0.993412,0.0526,0.970226,3.483889,0.9062508,0.9037322
2,1996,The Bahamas,15,658,734.479,143531,4.58437,0.015211,-4.185757,0.0114811,0.0189403,0.991978,0.0553,0.895873,2.152186,0.9025757,0.8992263
2,1997,The Bahamas,15,733,751.088,145646,5.03274,0.014527,-4.231714,0.011062,0.017993,0.991099,0.0566,0.975918,3.701921,0.9218477,0.9237612
2,1999,The Bahamas,15,707,805.553,150500,4.69769,0.013142,-4.331912,0.0101407,0.0161441,0.98904,0.0598,0.877658,1.970437,0.9111515,0.9105172
2,2000,The Bahamas,15,728,832.101,152977,4.7589,0.012858,-4.353806,0.0100281,0.0156874,0.987869,0.0616,0.874894,1.944939,0.9118293,0.9113942
2,2001,The Bahamas,15,792,864.285,156015,5.07642,0.012695,-4.366522,0.0099548,0.0154358,0.98661,0.0635,0.916364,2.393945,0.9212961,0.9232507
2,2002,The Bahamas,15,854,896.099,159037,5.36981,0.013544,-4.301836,0.0107648,0.0163226,0.985267,0.0655,0.95302,3.009916,0.922443,0.9244265
2,2003,The Bahamas,15,768,908.093,162079,4.73844,0.012887,-4.351549,0.010509,0.0152646,0.983845,0.0676,0.845728,1.701481,0.8973285,0.8925211
2,2004,The Bahamas,15,749,911.657,165232,4.53303,0.012929,-4.348252,0.0104825,0.0153763,0.982346,0.0696,0.821581,1.527094,0.881516,0.8713585
